,name,fold,Direction,tstat,pvalue,FDR,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LCC1,LCC9,20130426_AYESHA_CELL_NEG_1701,20130426_AYESHA_CELL_NEG_1801,20130426_AYESHA_CELL_NEG_1901,20130426_AYESHA_CELL_NEG_2001,20130426_AYESHA_CELL_NEG_2101,20130426_AYESHA_CELL_NEG_501,20130426_AYESHA_CELL_NEG_601,20130426_AYESHA_CELL_NEG_701,20130426_AYESHA_CELL_NEG_801,20130426_AYESHA_CELL_NEG_901,20130426_AYESHA_CELL_NEG_1101,20130426_AYESHA_CELL_NEG_1201,20130426_AYESHA_CELL_NEG_1301,20130426_AYESHA_CELL_NEG_1401,20130426_AYESHA_CELL_NEG_1501,20130426_AYESHA_CELL_NEG_2301,20130426_AYESHA_CELL_NEG_2401,20130426_AYESHA_CELL_NEG_2501,20130426_AYESHA_CELL_NEG_2601,20130426_AYESHA_CELL_NEG_2701,isotopes,adduct,pcgroup
304,M302T464,1.106261247,UP,1.139893547,0.270380148,0.496148804,302.2192248,302.2182881,302.2204859,463.5100079,463.1950092,463.8100079,9,5,4,5637.769694,5542.072114,9824.312682,8364.108981,6874.948087,6098.922734,6087.755972,9669.487202,6462.482754,5691.569114,7085.38254,7542.258609,6535.883629,7563.990385,10652.0234,7631.579286,7805.418146,6312.331899,7619.043536,8970.734919,[23][M+1]-,,320
1575,M794T544,1.777854196,UP,1.154851669,0.271305402,0.496938186,793.5432968,793.5409185,793.5478119,544.000985,540.3130095,547.9989896,14,8,6,1940.105001,9389.053821,15364.54902,2440.826152,7956.616137,1136.378233,5992.41054,13884.74898,2139.659267,5449.614679,5473.095099,9842.288153,13930.32126,3232.83674,11698.77978,5970.237427,8635.292959,47453.43176,3009.19861,7548.803907,[305][M+1]-,,88
534,M395T450,1.096346039,UP,1.13492206,0.271526375,0.496938186,395.2423895,395.2408823,395.2441885,450.4544878,449.8859898,451.4439871,12,5,7,3085.913592,3453.962054,2666.658027,3582.459366,1720.359481,2227.811859,3024.146055,3043.229766,3531.305815,3117.781074,2782.095594,3780.416906,2915.068549,3110.031732,2700.586236,4280.822183,3414.146307,2896.303863,2810.786723,3601.109305,[71][M]-,,62
1412,M734T587,1.180659436,UP,1.151350633,0.271550921,0.496938186,733.5495446,733.5476585,733.554928,587.0964897,586.5309761,589.535002,20,10,10,8377.823716,9624.371926,10876.77099,6567.404694,10549.75456,8127.15653,9699.07536,10923.04223,6094.361085,10938.73005,7068.502249,12343.51005,10370.46859,6042.727146,18358.87982,7471.966763,13071.32077,10112.56273,7155.068033,16364.13544,[258][M]-,[M-H]- 734.56 [M-H-CO]- 762.561,46
15,M113T30,1.132101715,UP,1.129797118,0.274959583,0.501614963,112.9830546,112.9825202,112.9834913,30.47399858,30.12399858,31.59900002,11,5,6,9025.573373,11025.5592,12327.55782,7247.320853,12908.43417,9331.467357,7733.248101,11918.66415,8346.683969,13027.45658,6133.298265,14998.42926,12329.03839,7828.429215,13595.58361,9579.806964,14845.60575,11805.86643,10525.1311,14842.98173,,,284
1177,M661T533,1.685058854,UP,1.138544179,0.275051823,0.501614963,661.4777047,661.4646083,661.4843292,532.9259792,531.1769724,533.8489723,9,4,5,608.1055274,4976.700024,2597.683442,137.4151898,2467.630356,596.2114852,4150.864279,1334.323699,146.3786908,3216.751751,962.1472312,5731.731849,1615.28727,107.6751709,7286.850888,1026.153891,7864.269076,1048.073,125.4428711,8324.588077,,,60
1763,M877T602,1.222809478,DOWN,-1.125098084,0.275342823,0.501614963,876.690366,876.6866147,876.6925635,602.4179832,601.494994,604.6319818,20,10,10,45320.02093,75504.29423,65250.81517,24293.46227,63265.29233,37535.41457,69534.292,56542.23435,23254.09872,56590.47729,35730.02632,53981.7295,37051.5642,15038.7394,67708.76824,34314.10714,59223.84211,38036.9937,15472.87991,66312.13283,[364][M+4]-,,9
1624,M813T510,1.234178402,UP,1.129148367,0.275579291,0.501614963,812.6816806,812.6785603,812.688763,510.2510262,509.9189825,510.8749948,11,5,6,1259.186305,994.2111482,3282.304863,972.8802915,1275.911526,865.9259272,944.7868293,2151.881521,1003.624466,1241.843704,1333.82323,1577.391186,2606.924784,1140.882974,2243.36737,1369.897012,2303.189678,1935.041876,1146.878513,1611.914494,[318][M+1]-,,18
1998,M1175T581,1.250061562,UP,1.150932024,0.27559416,0.501614963,1174.768691,1174.76259,1174.773609,581.2130022,580.5430151,582.567977,18,8,10,3622.678264,3328.137414,4711.956555,3355.464926,4225.10074,2643.977248,2623.860976,4053.147003,3501.60611,3496.221458,2793.137882,3815.590281,3340.494198,2936.499925,9172.265704,2838.50986,4697.945911,3223.31095,3267.418789,8369.704139,[435][M+1]-,,36
5,M95T24,1.063702085,DOWN,-1.125232005,0.275601664,0.501614963,94.92277772,94.92244236,94.92337335,23.83200039,23.55500086,24.49899992,20,10,10,107730.8022,104509.0815,99878.55027,74561.813,90958.91186,96205.90501,95759.16847,92186.83482,71973.66603,85955.31696,91143.53136,76558.59197,96084.58157,72895.25008,81744.95664,100384.3419,81353.59842,100003.8475,76855.75893,87616.1803,,,43
69,M159T575,1.214204688,DOWN,-1.134700835,0.276957881,0.502940228,158.9729584,158.9724149,158.9738276,575.3949942,571.5350243,577.7620125,9,6,3,18811.50072,13536.07673,13952.82004,22232.30746,17058.11542,39864.79476,10525.19946,14340.31994,22284.39066,15369.5549,13982.1525,13237.09501,13992.88196,19259.14053,12528.07043,16255.32854,14282.8881,13446.55241,25412.205,12417.02297,,,455
1654,M828T604,1.19315067,UP,1.122503734,0.276988755,0.502940228,827.6407662,827.6390022,827.6444983,604.4130254,603.7450063,606.4290186,20,10,10,28737.20538,51263.77913,50546.93611,22735.49954,54995.45789,24743.88925,45891.94409,45953.15664,21115.63483,51609.97717,33189.61923,52081.44996,47262.64849,27211.44834,71591.11313,35821.71608,56575.85175,50753.86222,26802.15454,73099.06341,[327][M+1]-,,9
482,M378T547,1.460105078,UP,1.120987308,0.277172885,0.502940228,378.2697427,378.2688011,378.2710991,547.390995,547.0670264,547.7059937,7,2,5,733.8092522,1460.073975,4080.437446,654.5859269,217.1109872,812.068228,1114.695718,3543.804733,555.1468294,635.8789079,161.1398137,2100.757642,2812.144836,743.9271375,2783.718911,1329.332045,2689.364991,3447.158211,679.3545422,3413.666275,[59][M+1]-,,37
168,M223T286_1,1.098940647,UP,1.134739389,0.27773689,0.502940228,223.0261955,223.0236516,223.0280358,286.2979874,285.9909861,286.9480133,18,8,10,4207.59408,4371.481668,4106.990494,2887.096429,3932.427358,3803.795264,3821.881372,3454.111736,3483.071332,3916.660707,3284.935081,4819.873677,4767.325735,3012.520686,4736.596622,4115.463279,3804.867619,5452.567393,2645.475686,5103.756057,,,86
1003,M587T515,1.347817791,UP,1.118716515,0.27810254,0.502940228,587.4945479,587.4903731,587.4967542,514.6500206,514.3329988,514.965992,11,4,7,1283.861116,1841.22196,4775.331963,910.5287793,1862.854617,1266.669098,1396.215599,3775.308859,781.1538688,1682.523589,1107.810237,2962.51958,4385.613522,775.7153984,3906.367102,1723.471646,3132.007177,4334.044199,805.4610629,3251.425637,[164][M+2]-,,4
749,M477T371,1.344465498,DOWN,-1.122122564,0.278200366,0.502940228,477.2805313,477.278952,477.2823817,371.4579964,370.9129977,372.0859909,19,10,9,9113.269692,6161.071717,19736.86628,4942.316886,10194.14422,8375.622742,6212.034429,20084.58813,3429.18438,9199.74099,5569.032657,4162.410606,14200.33982,5596.349296,5166.497088,6877.43255,4634.274882,15383.01114,5884.863632,5007.261139,[110][M+1]-,,58
1500,M764T515,1.35928418,DOWN,-1.11948361,0.278267853,0.502940228,763.560301,763.5590977,763.5667498,514.649009,513.7070274,515.2549825,8,6,2,1134.305358,2843.039114,1717.014767,307.0766308,1666.827528,767.4133096,2459.682953,1672.342917,329.9640748,2387.140316,569.4766018,1514.854728,891.9715754,276.2007491,2263.023802,714.3929827,1884.752167,1042.797754,220.6959416,1866.580888,,,4
858,M524T25,1.131072688,UP,1.130838935,0.278517998,0.502940228,523.9155581,523.9100812,523.9214786,25.08799939,24.43400033,27.59600077,11,7,4,3433.390536,4735.512309,4108.834179,3745.739135,4329.036011,3379.828207,4343.335947,3999.477169,3610.825292,2593.581416,3378.518256,4874.682017,3548.50498,5429.418747,3510.237167,3432.142128,5727.264033,2209.028418,5284.678133,5902.491181,,[M-H]- 524.923,52
1695,M848T603,1.263450456,DOWN,-1.117500422,0.278578418,0.502940228,847.6563327,847.6511522,847.6655321,603.1839934,601.34599,606.0839995,18,10,8,15535.49792,25423.89165,17687.14091,7186.884188,22805.49773,8470.274562,22598.59848,14757.10171,8179.414044,10899.84079,8265.039654,21955.43421,7889.225628,3246.242064,11928.45949,10769.12446,13299.01524,9823.799098,11249.95345,23101.33868,[344][M]-,,261
198,M243T29,1.422532468,UP,1.131173342,0.279129747,0.503484033,243.0600292,243.0590019,243.0617615,28.55300014,27.92600077,29.4269992,20,10,10,7073.292014,7387.30834,18856.01943,6838.10835,15789.34941,7756.63785,8484.35659,19746.63166,5456.726112,11671.78921,7126.609957,7992.745208,34933.93547,8434.293284,12893.60223,6861.7225,11059.1718,39068.87512,10296.79775,16473.9491,,[M-H]- 244.066,19
748,M476T371,1.309156819,DOWN,-1.11611357,0.28061969,0.505718385,476.2775951,476.2755441,476.2788289,371.4589977,371.156995,371.6179964,20,10,10,36640.4511,28280.74873,78155.01314,18501.61211,45164.23908,35344.13116,26700.09542,78902.63915,16914.6683,38002.83977,27660.22541,17146.9973,56547.13034,22131.4241,26930.61674,29049.41556,18352.68087,62035.86126,21677.07025,25999.67928,[110][M]-,[M+Cl]- 441.308 [M-H]- 477.285,58
571,M405T528,1.152200772,UP,1.134336239,0.281272151,0.506440822,405.3114301,405.3037037,405.312158,528.1410031,520.7579816,528.5080147,20,9,10,4074.424213,4559.023613,5098.492689,4841.862828,5598.841453,3628.354028,4095.785702,4170.48854,4753.67692,4874.021212,4564.888815,6046.465513,3305.93104,4158.064626,8713.186708,4269.746641,6740.447639,3714.542209,3701.715787,7434.79209,[75][M+2]-,,34
39,M134T70,1.235578983,UP,1.109490076,0.281825075,0.506982909,134.0450813,134.0437918,134.0460045,69.78499889,67.89800341,71.82499979,7,2,5,1942.206357,969.0346828,3405.846132,1578.574389,2797.88855,1293.583334,999.178727,3067.456179,950.6677611,2507.41237,3271.849159,1014.672619,2390.630789,2478.749275,2079.352767,4046.726844,2205.971038,3188.066602,2227.722976,1204.687841,,,163
1262,M689T426,1.087206618,UP,1.110248567,0.282318607,0.507417283,689.3805782,689.3775288,689.3836843,426.3680077,426.0469859,426.685009,17,9,8,3218.725414,2644.607735,3519.02051,4143.706293,2633.350046,2716.689336,2534.125851,3823.408746,4048.757811,2829.50244,3295.413948,3349.987768,3177.404739,3721.138217,3575.216724,3154.039917,3136.107339,2880.924207,4375.838837,4246.192168,[220][M]-,,31
283,M297T22,1.229899034,DOWN,-1.113648376,0.282796045,0.507821978,296.8877676,296.8758204,296.8885439,22.1449998,21.6999998,24.42400033,6,5,1,205.013486,3476.85293,4164.92383,5996.510059,3247.748431,3385.976758,2967.497525,3886.962403,6251.629848,3602.374754,3084.129588,2039.045985,3329.029942,4732.702077,2045.786048,2890.530734,2255.344657,3440.824196,4644.052158,1773.142165,,,429
1686,M844T601,1.224074013,UP,1.112201416,0.283439431,0.508520089,843.6003801,843.5978811,843.602596,601.4924893,601.0309914,604.0539873,20,10,10,48825.98771,91217.24823,74432.41279,35509.88154,81336.99407,40903.33369,80675.81585,65240.24025,33074.96566,70320.2021,54834.3178,99320.01623,65091.9305,27944.37576,118932.1373,57591.63417,102913.1263,71040.42121,38374.5019,124764.9289,[339][M+1]-,,22
22,M117T546,1.134025271,UP,1.133164667,0.283690044,0.508520089,116.9258931,116.9255281,116.9262113,546.1559767,540.3900204,547.8609923,11,6,5,108505.2833,103207.6655,109094.1139,106448.5597,52693.73494,106341.5536,86637.31488,110727.5838,11139.30124,101509.0002,96119.4977,106586.3891,89269.30809,105753.283,112309.2342,90215.27064,102217.8746,102122.0791,104173.637,107664.9386,,,23
1266,M690T426,1.076697325,UP,1.102909136,0.284915945,0.510263165,690.3834751,690.3799303,690.3883219,426.2120104,425.7319872,426.3700104,10,6,4,1524.240412,1462.288424,1736.971476,1496.917057,1506.765937,1097.599631,1193.377928,1302.775501,1742.231533,1477.378419,1350.699454,1459.97298,1333.86629,1772.450033,1467.985176,1534.409568,1307.127011,1596.64608,2075.957398,1756.653331,[220][M+1]-,,31
1343,M718T596,1.082812164,UP,1.096959312,0.287217803,0.513928389,717.5277416,717.5264396,717.5285846,595.9550222,595.3760263,598.9009882,20,10,10,220597.8222,228706.8663,252700.867,157074.2759,235159.4973,210100.4529,215515.2282,245703.0728,151574.9822,237913.2098,259283.2625,237686.0194,267375.9869,163633.5656,231093.6808,249990.8628,248511.5434,272783.7782,169086.8916,234064.7296,[235][M+1]-,,17
675,M447T516,1.193798785,UP,1.112195036,0.287775292,0.514468618,447.3311047,447.3301258,447.3333661,515.9060097,515.2950165,516.2170192,17,9,8,4753.500349,3383.268487,4086.479472,2588.99554,3615.545578,4255.333329,2743.632728,4321.414027,3068.155681,2854.402332,2759.321365,3753.442942,2768.165721,4583.448781,7592.974283,2741.227415,3351.20268,3101.143951,4667.154492,7265.589555,,,70
1050,M609T595,1.228445808,UP,1.096024817,0.288648453,0.515224963,608.5296719,608.521164,608.530367,594.9820004,594.6039827,597.6440263,7,5,2,3523.007816,2827.115819,2699.989628,1767.377779,1015.453694,2695.372435,1569.492985,1927.300064,1581.764928,1144.222455,1552.146687,2789.561479,4409.755972,1878.151551,2180.837625,1709.828938,2281.368956,4576.85298,1655.49262,2457.602062,,,1
1713,M857T594,1.093775683,UP,1.093399891,0.288710263,0.515224963,856.6092057,856.6064531,856.6108074,593.8649984,593.6040086,597.0059746,20,10,10,76178.85282,57295.20511,81480.85534,94561.9854,69267.17756,66289.79453,52396.28879,74131.67349,86959.15272,61644.83367,76621.39536,62734.46397,79544.71366,99600.47644,62895.3551,83686.1483,67902.35774,83771.64303,103316.3445,67670.71378,[349][M]-,,1
1527,M775T583,1.148852902,DOWN,-1.09469748,0.28958504,0.51631278,774.5305624,774.5296131,774.5319798,583.351498,582.8160001,585.076996,20,10,10,708376.6333,958530.4368,1114676.494,437291.8893,987225.9465,662255.5152,896369.9028,1044510.147,409267.0572,932230.9127,685616.5645,692323.6877,888657.369,400695.443,817229.2904,695918.141,728981.9847,931670.6584,428081.6379,825497.5907,[291][M]-,,3
1133,M647T605,1.293530237,UP,1.094531571,0.290044806,0.51631278,646.6144161,646.6134341,646.6155153,604.9360199,604.3560199,607.2310185,19,10,9,7817.202766,17889.23545,19132.91409,4563.345291,15033.11926,6473.747376,15593.0235,17624.00405,4161.848239,14266.13684,9517.365351,22931.30555,13219.81788,6414.502588,28440.68363,9294.726055,23432.29399,13369.49482,5651.657033,26256.20391,[194][M]-,[M-H]- 647.623,13
433,M356T468,1.243521306,UP,1.090386057,0.290428427,0.51631278,356.1280024,356.1249024,356.1295436,468.0440084,467.7670097,468.427007,8,2,6,1233.406357,1598.997809,2499.632144,997.334605,1464.452796,1341.018821,1964.793339,3567.41749,1195.537318,1409.895704,1867.358457,2683.780626,3584.507956,936.436534,2228.443732,1704.948359,2235.345337,3568.321544,829.3070931,1840.255182,,,368
1308,M703T593,1.152093882,UP,1.095249639,0.290567194,0.51631278,702.5105899,702.5050808,702.5251755,592.8619882,592.3169896,600.0229996,19,8,10,3450.040496,7088.244685,3093.362303,3462.176136,4487.19263,4091.351647,2129.163419,3210.529073,3143.929525,2633.360543,5128.232016,4562.79234,4769.737946,3013.311414,3865.587058,3955.846841,5239.887928,5027.156586,4005.859529,2816.373918,,,379
1408,M733T202,1.103264067,UP,1.088830442,0.290602275,0.51631278,733.0267745,733.0248376,733.0286569,202.2969961,202.2909934,202.6109934,19,10,9,6026.543837,6135.88655,6027.64322,9909.536108,6950.615101,6085.246315,5049.660893,6154.568608,8779.067065,6998.544455,8227.828573,7896.171911,4963.6028,8840.744308,6808.547058,7870.65434,8287.022748,5116.934598,8860.207535,8279.668977,[256][M]-,,28
1800,M890T598,1.163424318,UP,1.096508398,0.291054051,0.516590932,889.5832795,889.5819573,889.5845691,597.6560017,597.2690187,600.6039806,20,10,10,236247.9433,355063.5182,251776.353,185257.4759,301582.8697,213642.4571,321578.6032,230095.9938,173525.264,284510.1199,264523.6778,381759.6966,218210.6056,166838.5914,424470.1144,273412.1225,417168.5905,223924.6059,176310.5184,423930.2144,[375][M]-,[M-H+CF3COOH]- 756.594,6
1506,M766T25,1.203714325,UP,1.087249149,0.291272085,0.516590932,765.9573575,765.951111,765.9594101,25.07599929,24.72799939,26.07099971,13,7,6,3918.583797,9765.376075,4394.309349,2744.985223,4629.96352,4507.571374,7517.438444,5891.337507,2928.115533,4776.519042,4054.421686,8139.687936,5672.356723,3911.022455,9410.944457,7554.869527,7042.838093,3519.661188,4159.298318,8013.645616,,[M+Cl]- 730.994,52
643,M435T753,1.123524006,DOWN,-1.092599857,0.292377279,0.518094598,434.8705947,434.8684426,434.8741466,752.8730092,750.076012,754.1239764,7,2,5,2460.964215,3680.508526,3285.382324,1982.043381,3350.671555,3220.342588,3055.806831,3278.449684,2913.857053,3022.915444,1926.838907,3160.720775,2305.272742,2344.456699,1979.139315,1271.032778,3270.747036,3398.968651,3667.104518,3600.769968,,,440
1528,M775T603,1.20024458,UP,1.089129198,0.293086561,0.518691898,774.5947495,774.5794888,774.5990939,602.9004797,601.5280132,603.5610063,6,1,5,2361.635352,6451.700088,7705.978185,4416.929597,5793.761469,4479.266775,5955.33584,6733.367062,3876.8724,7553.89077,7580.24774,7463.448877,2051.450309,5077.937585,6531.897058,3692.522674,11725.80402,8168.948047,5586.194988,8529.566025,,[M+Cl+CF3COOH]- 605.627 [M-H+CF3COOH]- 641.602,9
1078,M622T390,1.133706427,DOWN,-1.08594952,0.293355272,0.518691898,622.3093447,622.3068803,622.3122821,389.7330108,388.7729931,390.360004,7,5,2,1054.082212,1942.856137,2322.813234,1486.54792,2702.475375,2173.092848,2683.732621,2043.233131,1321.740245,1892.879934,1307.248389,2197.856222,1465.257696,1529.864771,2282.259436,1442.784972,2225.731832,1514.608334,1373.809336,1969.692893,[179][M+1]-,,54
841,M517T515,1.158892502,UP,1.083912546,0.293487368,0.518691898,517.1484459,517.144839,517.1517579,514.6500206,512.765007,516.2210083,17,8,9,5079.989338,6525.684118,3916.616431,3737.519707,7074.074058,4489.91191,7696.093089,5699.411872,3200.261133,6587.260981,6326.794925,8211.741256,6024.050072,3483.761622,6434.30261,6877.080795,8644.369246,4012.409086,3826.195831,8747.396346,[131][M]-,,245
1529,M776T583,1.149469261,DOWN,-1.083703298,0.294169652,0.519441674,775.5337965,775.5329588,775.5351958,583.351498,582.8160001,585.076996,20,10,10,342559.3942,469024.4726,539627.0324,208026.4763,477033.353,323771.8817,431565.1965,502926.0735,195050.1201,451003.7506,328120.6056,330724.355,431908.4175,192388.0237,395141.2106,336161.9705,354491.2186,453565.277,203084.9982,402594.1149,[291][M+1]-,,235
1317,M709T610,1.148900923,UP,1.08298362,0.294903866,0.520184285,708.6508232,708.6451161,708.6563795,609.9900231,609.0049959,611.5140204,10,4,6,2714.908226,4323.1021,2433.752003,1847.08914,2898.678322,2323.487204,2868.522996,3608.687395,2572.346382,3424.10568,4478.908878,3877.071836,4120.502982,1996.16488,4314.320284,2463.610885,2846.917443,3653.026222,1555.111008,4029.357573,,[M-H-CH3]- 724.678,110
1497,M763T586,1.176746425,UP,1.079210196,0.295165818,0.520184285,762.5402766,762.5290713,762.5498582,586.3244952,585.1549823,589.1709761,16,7,9,20092.55987,37981.70138,31080.29613,14360.05505,38083.73445,23883.42714,38443.53548,27056.0125,16317.35625,37375.87833,27727.44289,32998.30599,30753.32714,19554.83074,46323.32076,27918.48591,47212.1568,34889.22489,17581.93498,50030.7366,,,44
1406,M732T593,1.147768021,UP,1.078376906,0.295365444,0.520184285,732.483406,732.4813533,732.4846506,592.6220066,591.4459991,595.4980196,20,10,10,23399.46374,33954.33962,34196.88809,12138.66687,35488.65454,22423.33686,32091.48875,30590.31022,13405.4524,34997.6685,34238.1482,34372.26177,39468.22214,17067.52827,33676.10361,32220.99428,35765.35686,38316.19792,17969.10033,29886.66676,[254][M]-,,45
1276,M693T605,1.26042586,UP,1.082321052,0.295842617,0.520569221,692.6203711,692.6194374,692.621492,605.1090056,604.5010185,607.2310185,20,10,10,181444.1742,359833.0178,388996.0288,115934.7758,307000.4138,167436.0131,326963.5154,374757.8111,112080.6985,298397.0996,217022.811,469902.9914,289550.1671,124290.1082,577005.5916,213924.2081,495286.1259,290798.8983,125158.4328,515564.7592,[224][M]-,[M-H+HCOOH]- 647.623,13
625,M427T515,1.192247549,UP,1.082980303,0.296220233,0.520778453,427.1789924,427.1736653,427.1807735,514.6500206,514.0180206,515.5930138,13,7,6,2005.206715,2821.820888,2803.713253,2346.025201,1446.575844,2295.284992,2508.743745,3455.356739,2284.753287,1161.84266,1385.594532,3729.324665,4311.992573,1579.747667,3941.965378,3246.58108,3592.434637,2058.161269,2094.152252,1635.925001,,,242
722,M464T569,1.436858461,UP,1.077405756,0.296682333,0.521135722,464.2909306,464.2882782,464.2947445,569.4409964,565.8780107,569.8190175,10,5,5,952.8524206,3829.127577,1161.961815,358.2311246,985.9707707,1123.196552,2734.993766,1203.116565,495.3327841,1083.500243,756.3811131,3940.542437,1576.746428,419.419554,2612.814405,1368.343123,4480.871823,1407.056018,489.6277139,2961.16955,[104][M+1]-,,403
