probeset_id,gene_symbol,pvalue,FDR,logFC,LCC1-P18.CEL,LCC1-P19.CEL,LCC1-P20.CEL,LCC9 -P12.CEL,LCC9 -P13.CEL,LCC9 -P14.CEL
202938_x_at,RRP7A /// RRP7B,0.324191491,0.439933969,-0.089635301,6.194981061,6.063937223,6.045316588,6.112482751,6.053868441,5.868977776
234969_s_at,EPC1,0.324360994,0.440138519,-0.072439323,10.40744319,10.27915779,10.26371714,10.25459761,10.21190336,10.26649919
224023_s_at,BRK1,0.324456598,0.440242776,-0.089205732,7.49963199,7.369591386,7.308746797,7.372797744,7.365256311,7.172298921
238087_at,RTCA,0.324497359,0.44027261,0.096080412,6.920788528,6.741880154,6.668959426,6.988725781,6.869120281,6.762023282
1558027_s_at,LOC101060511 /// PRKAB2,0.324591829,0.440375308,-0.085045711,7.502056837,7.455334941,7.467602842,7.236315395,7.473766912,7.45977518
209164_s_at,CYB561,0.324618743,0.440386346,-0.075206412,12.21330241,12.3672834,12.2450663,12.1443211,12.20628738,12.24942439
227527_at,KMT2D,0.324689444,0.440456782,-0.076992448,9.42608572,9.566967424,9.479534012,9.325780964,9.466569131,9.449259716
208113_x_at,PABPC3,0.324740321,0.440500319,0.074585634,13.69095362,13.73819946,13.76244014,13.71763733,13.89162141,13.80609138
221328_at,CLDN17,0.324766968,0.440510985,0.128463852,6.155642596,5.890282738,6.152468909,6.394184326,5.960962223,6.22863925
200827_at,PLOD1,0.324811656,0.44054612,0.07266844,8.211412347,8.363612326,8.305544393,8.36841125,8.327745196,8.402417941
208050_s_at,CASP2,0.324841374,0.440560947,-0.080391552,7.020778455,7.184231737,7.148092245,6.970310738,7.013590352,7.128026691
222593_s_at,SPATS2,0.324941726,0.440671564,-0.086675701,9.748769126,9.838302255,9.747833365,9.540067729,9.759391922,9.775417993
222514_at,RRAGC,0.324989152,0.440710396,0.064112573,9.21159179,9.181085755,9.176357253,9.249035137,9.239154806,9.273182573
202273_at,PDGFRB,0.325083729,0.440813161,-0.120416705,6.353816216,6.259759632,5.947648188,6.16104828,5.930895024,6.108030617
200598_s_at,HSP90B1 /// MIR3652,0.325251946,0.441015763,-0.114178636,10.46607456,10.45608743,10.35316428,10.05917968,10.43145386,10.44215681
229854_at,OBSCN,0.325316971,0.44107843,-0.147300977,6.710655887,6.785398923,6.805438179,6.928799033,6.302030164,6.628760861
235014_at,ILF3-AS1,0.325366134,0.441119585,0.09434017,8.739735949,8.957381444,8.824485003,8.79637762,9.043428285,8.964817002
207003_at,GUCA2A,0.325438152,0.441191719,-0.115182101,6.447574021,6.318972976,6.350851119,6.510198498,6.111312969,6.150340344
224243_at,APOA5,0.325501481,0.441252065,0.118933568,7.052063558,6.925567987,6.989890104,7.371778655,7.01773719,6.934806508
222504_s_at,EMC8,0.325807586,0.441641495,0.077338592,9.084672981,9.273122974,9.251461122,9.260225717,9.312512357,9.268534778
200650_s_at,LDHA,0.325863649,0.44169196,0.063440038,13.70569771,13.69242234,13.69924454,13.74602558,13.76596406,13.77569508
211992_at,WNK1,0.326012552,0.441868252,-0.07238923,8.875187343,8.944991615,8.941168293,8.761848269,8.901665284,8.880666008
230006_s_at,SVIP,0.326133664,0.442006859,-0.094175979,9.252244803,9.1813291,9.136037679,8.965356338,9.269440833,9.052286474
239256_at,---,0.32633351,0.442252151,0.073290984,5.694248332,5.82851025,5.856787547,5.865780105,5.888646932,5.844992043
208750_s_at,ARF1 /// MIR3620,0.32641993,0.442343707,-0.071442375,9.837361797,9.758620692,9.711113106,9.649089306,9.695965126,9.747714037
234660_s_at,DIS3,0.326540642,0.44248172,0.154348073,6.963459702,6.99748792,7.149828473,6.874519997,7.518438441,7.180861875
1570241_at,SPATA21,0.326827083,0.442761548,0.068518346,6.120994863,6.182874315,6.067253799,6.224288772,6.166734923,6.185654322
211040_x_at,GTSE1,0.326808821,0.442761548,0.072134564,9.503583556,9.620906249,9.636101588,9.639552031,9.708415694,9.629027359
211763_s_at,UBE2B,0.326797447,0.442761548,0.072964893,9.742104157,9.647555165,9.697419515,9.744351814,9.85241323,9.70920847
218131_s_at,GATAD2A,0.326783152,0.442761548,0.084618485,10.61399934,10.8468092,10.72939624,10.88306136,10.81604969,10.74494918
220208_at,ADAMTS13,0.326841545,0.442761548,0.077689309,6.386630609,6.438727344,6.455417843,6.620706208,6.424337023,6.468800493
226045_at,FRS2,0.326951584,0.442878754,0.083905046,7.89948387,8.052324874,8.006096816,8.000092762,8.193454358,8.01607358
229528_at,SBNO1,0.326965834,0.442878754,0.077900646,8.008894232,7.85954929,7.831773991,8.010773328,8.008642293,7.914503831
214891_at,FBXO21,0.327223179,0.443201732,-0.081168017,6.276819968,6.202430565,6.331115455,6.308509036,6.144154781,6.11419812
218269_at,DROSHA,0.327299823,0.44327994,-0.08305225,10.18013046,10.23060472,10.12686982,9.958586283,10.160138,10.16972396
200935_at,CALR,0.327394943,0.443358692,0.088992539,6.492604324,6.601712034,6.358230271,6.470442156,6.625685795,6.623396293
217719_at,EIF3L,0.327396006,0.443358692,0.064623238,12.82504038,12.87662595,12.86775612,12.93371918,12.93522037,12.8943526
230416_at,---,0.327414685,0.443358692,0.093482531,8.188184199,8.139164133,8.341658015,8.184894584,8.440177139,8.324382218
204354_at,POT1,0.32749563,0.443442697,0.094000119,7.785152101,7.903579408,7.843012127,7.774569539,8.087088111,7.952086343
226461_at,HOXB9,0.327531535,0.44346571,0.080090659,6.462572916,6.282807005,6.298511108,6.485915206,6.357325438,6.440922364
229299_at,NADK2,0.327685661,0.443648777,-0.141774992,6.249040092,6.127819343,6.142275737,5.732903532,6.327834772,6.033071893
211797_s_at,NFYC,0.32773315,0.443687458,0.085305352,7.508828856,7.578272327,7.529256708,7.516793882,7.773941976,7.581538089
229384_at,CTC-429P9.3 /// OTTHUMG00000182633,0.327785051,0.443732107,0.087190668,7.040137718,7.309846045,7.098503831,7.230343034,7.26947278,7.210243783
213048_s_at,---,0.327866132,0.44381625,0.141449674,10.85649999,10.56714095,10.53787393,10.66354003,11.08115579,10.64116807
226053_at,MAP2K7,0.328103955,0.444112545,-0.101818216,6.612325218,6.926474464,6.67817442,6.570535972,6.749551829,6.591431653
207127_s_at,HNRNPH3,0.328183792,0.444194973,-0.077608486,9.66926524,9.58412479,9.573576687,9.422276041,9.604399668,9.567465549
212402_at,ZC3H13,0.328211261,0.444206515,-0.086181553,9.601453263,9.694127982,9.658543146,9.469021712,9.718133061,9.50842496
209784_s_at,JAG2,0.328234273,0.444211834,-0.073547575,8.57822727,8.739645234,8.622122464,8.600006786,8.528303569,8.591041886
214195_at,TPP1,0.328253074,0.444211834,0.077417877,6.196198282,6.331726349,6.261386365,6.417347213,6.248807258,6.355410157
228931_at,COQ4,0.328310269,0.444263599,0.071616374,10.04205629,10.18124163,10.06954471,10.21220751,10.15592898,10.13955526
1570569_at,---,0.328461617,0.444442756,0.089989972,5.939926968,5.947812451,5.917458357,6.138859324,5.849526227,6.08678214
219214_s_at,NT5C,0.328532046,0.444512407,0.065962817,8.957311343,9.016277882,9.038780537,9.088780308,9.080608833,9.040869072
228172_at,OTTHUMG00000175795 /// RP11-244O19.1,0.328881448,0.444959485,-0.08801786,6.053507914,6.097841858,6.291294518,5.970933631,6.118519765,6.089137314
229104_s_at,GPR39,0.328985725,0.44507489,-0.092189922,6.574772326,6.58854404,6.861641894,6.563462832,6.593387572,6.591538089
202319_at,SENP6,0.329169656,0.445298037,-0.080134964,6.384083498,6.48723794,6.512983773,6.390225673,6.475656659,6.278017988
210638_s_at,FBXO9,0.329254695,0.445387386,-0.063370428,12.02349369,12.0601556,12.03000571,11.98959257,11.96338244,11.97056871
229410_at,SLC35E1,0.32938072,0.445532163,0.072338662,9.952627151,10.10819317,10.09631952,10.11158743,10.13181065,10.13075774
223384_s_at,TRIM4,0.329486315,0.445649291,-0.071487706,9.714741678,9.725296915,9.688284117,9.563627527,9.625862665,9.724369401
203375_s_at,TPP2,0.329654091,0.445824793,-0.072529091,8.209054552,8.122652452,8.16540992,8.029468689,8.179009658,8.071051305
210822_at,LRRC23 /// RPL13P5,0.329649664,0.445824793,-0.074978577,6.638449649,6.673465624,6.786909326,6.552569235,6.661897149,6.659422485
225339_at,SPAG9,0.329741905,0.445917839,0.07433982,9.248373023,9.213692626,9.181410835,9.205332259,9.385609149,9.275554536
58994_at,CC2D1A,0.329831225,0.446012909,-0.079653948,7.221606142,7.407602373,7.25700595,7.218572669,7.280519368,7.148160583
212630_at,EXOC3,0.330017739,0.446239392,-0.079590195,8.232232832,8.343400962,8.353422412,8.341230554,8.156533212,8.192521855
230322_at,NFAM1,0.330152333,0.446395648,-0.099813829,7.330054767,7.095080707,7.047037087,7.160210467,6.940070672,7.072449935
221193_s_at,ZCCHC10,0.330419705,0.446731403,-0.083836588,8.717201115,8.578587878,8.613066423,8.473539342,8.683206406,8.500599902
228106_at,DCAF16,0.330716352,0.447106698,-0.112215469,7.865154763,7.934076012,7.905302304,7.554763036,7.997269847,7.815853788
1560477_a_at,SAMD11,0.330831161,0.447210351,-0.08376601,7.388027416,7.496494347,7.280581225,7.397994185,7.253146215,7.262664559
218205_s_at,MKNK2,0.330820055,0.447210351,-0.085785014,11.13735972,11.34621534,11.2777789,11.06633414,11.25234859,11.18531618
208194_s_at,STAM2,0.330940259,0.447241523,-0.183588202,6.503213509,6.378692006,6.624187847,5.917418473,6.714366281,6.323544004
212357_at,FAM168A,0.330949573,0.447241523,-0.08627597,7.833330852,7.950491798,7.881231669,7.651069399,7.865032489,7.89012452
218226_s_at,NDUFB4,0.330920202,0.447241523,0.066340986,12.82240165,12.91935665,12.90795358,12.94424234,12.96464489,12.93984761
227218_at,RLTPR,0.330938149,0.447241523,0.076031921,6.109859236,6.034578268,6.143443022,6.274200334,6.111481433,6.130294523
243258_at,CLUH,0.330907147,0.447241523,0.078404209,7.221021702,7.114999521,7.271738775,7.351601106,7.190670474,7.300701046
209714_s_at,CDKN3,0.331029682,0.447324005,0.0662883,10.73751907,10.71380581,10.73435049,10.80274188,10.84326712,10.73853128
218363_at,EXD2,0.331130354,0.447434263,0.068647625,8.525822883,8.656736868,8.595940294,8.687336577,8.642983152,8.654123189
209418_s_at,THOC5,0.331311758,0.447653589,0.063003596,9.25465351,9.281360706,9.297728768,9.338198294,9.347542292,9.337013185
200716_x_at,RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,0.331415009,0.447753937,0.062987482,14.19450603,14.22799849,14.21145249,14.27452819,14.25922237,14.2891689
201456_s_at,BUB3,0.331441812,0.447753937,-0.085423964,10.47301486,10.44648808,10.35871976,10.1992132,10.44860316,10.37413445
221937_at,SYNRG,0.331443303,0.447753937,-0.066224606,8.807106177,8.875342447,8.774342825,8.765626153,8.733137085,8.759354394
235006_at,CDKN2AIPNL,0.331463393,0.447755284,0.095955593,7.919581692,8.25672709,8.000134899,8.166648908,8.154502346,8.143159206
206187_at,PTGIR,0.331716166,0.448070932,0.137645079,6.013887869,5.803647343,5.938430571,6.367785058,5.836751593,5.96436437
212196_at,IL6ST,0.331787182,0.448141047,0.087299987,7.752109573,7.720702634,7.822215853,7.770159543,8.012409288,7.77435919
235704_at,---,0.331831329,0.448174863,-0.091200976,6.876003943,7.166206696,7.128962076,6.949041048,7.003768116,6.94476062
201965_s_at,SETX,0.332034427,0.448423345,0.087535179,7.708614582,7.825379072,7.835394542,7.766993751,8.02261177,7.842388212
1568954_s_at,C16orf72,0.332115713,0.448507296,-0.094172544,8.951506526,8.997705195,8.892101788,8.692640502,9.01811752,8.848037858
218230_at,ARFIP1,0.332146273,0.448522738,-0.087560659,9.836042406,9.599570352,9.586415817,9.560032986,9.644483156,9.554830454
226206_at,MAFK,0.332189634,0.448555464,-0.070140585,9.140203343,9.239872699,9.1362827,9.10373962,9.04896102,9.153236346
1555754_s_at,ATN1,0.332231666,0.448571955,0.127102709,7.157576124,7.025760577,7.145300738,7.53448617,7.07252466,7.102934736
1569895_at,LOC100133612,0.332259229,0.448571955,0.107023172,6.976228076,6.849915068,7.021638699,7.215223098,6.844006216,7.109622046
208624_s_at,EIF4G1,0.332245429,0.448571955,0.15176847,9.120204186,9.327195583,8.927478982,9.002938619,9.541027687,9.286217853
223697_x_at,C9orf64,0.33231126,0.448616375,-0.072425381,10.1485802,10.14170468,10.22859323,10.01289865,10.14513643,10.1435669
209115_at,UBA3,0.332373198,0.448648339,-0.095867785,8.662144705,8.560994735,8.676279461,8.37232119,8.702774303,8.536720051
219354_at,KLHL26,0.332362141,0.448648339,-0.079641748,6.54444459,6.769095445,6.655427809,6.529184557,6.585247665,6.615610379
203721_s_at,UTP18,0.332415831,0.448680062,-0.066188202,11.55434935,11.51031905,11.50281367,11.41453459,11.50800809,11.44637479
65770_at,RHOT2,0.332468029,0.44872469,-0.070235737,9.920548841,9.960203958,10.01525902,9.966999066,9.847243406,9.871062133
208979_at,NCOA6,0.332640481,0.448916995,0.065123273,10.27487128,10.32433083,10.29904932,10.32874134,10.35666413,10.40821578
227932_at,ARIH2,0.332667937,0.448916995,-0.076222266,7.998321196,8.206645708,8.136682986,8.023393734,8.0529167,8.036672658
238903_at,UBXN2B,0.33265126,0.448916995,0.076639376,7.406940278,7.416824025,7.363235705,7.593153833,7.419882911,7.403881392
202548_s_at,ARHGEF7,0.332758567,0.449013459,-0.066712215,9.391848482,9.487098788,9.444267749,9.403527838,9.335950916,9.38359962
213214_x_at,ACTG1,0.332814406,0.449042021,-0.065899031,14.1884877,14.10171168,14.18410598,14.11578265,14.08728197,14.07354364
242922_at,NOMO3,0.332818029,0.449042021,0.067329052,7.386143914,7.488068192,7.43504651,7.537936914,7.508999455,7.464309402
227613_at,ZNF331,0.332855266,0.449066427,-0.114884864,6.805784344,6.722869357,6.718635138,6.370019238,6.753101942,6.779513067
227254_at,POU2F1,0.332987151,0.449218515,-0.124342883,8.674439301,8.244481104,8.250940727,8.281751431,8.343509923,8.171571128
44120_at,ADCK2,0.333054755,0.449283872,0.064362601,9.702038333,9.779187689,9.760386333,9.82203273,9.807864632,9.804802796
214757_at,PMS2L2,0.333129627,0.449359025,0.112883592,6.092044508,6.219386932,6.28227071,6.123818939,6.533638708,6.27489528
225539_at,ZBTB21,0.333215774,0.449413754,-0.099186626,7.792640565,7.720439552,7.776008729,7.626962744,7.863436715,7.50112951
226706_at,FLJ23867 /// QSOX1,0.333227689,0.449413754,-0.068439692,7.860333406,7.942309331,7.82853409,7.850150364,7.774776892,7.800930497
231883_at,FBXW8,0.333214157,0.449413754,0.067000638,6.178214431,6.207103539,6.149144088,6.286864073,6.264504732,6.184095169
233307_x_at,LOC100505828 /// MGST3,0.333369962,0.449579779,-0.092743463,7.346029542,7.452417149,7.326334085,7.121178142,7.29964459,7.425727654
217942_at,MRPS35,0.333414263,0.449613668,0.064609464,11.35781646,11.29899551,11.27335036,11.37752714,11.38012451,11.36633907
1555865_at,TOLLIP-AS1,0.333454883,0.449642589,0.113794224,5.724929886,5.880214711,5.800940584,5.718307206,6.150162651,5.878997997
200719_at,SKP1,0.333520604,0.449679499,-0.081221512,8.953211488,8.770553823,8.715445597,8.722267602,8.762537675,8.710741095
202111_at,SLC4A2,0.333502871,0.449679499,-0.069158184,7.835330445,7.83767625,7.789907711,7.813404505,7.765253436,7.676781913
207156_at,HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM,0.333540813,0.449680894,-0.115131546,7.706517695,7.769583139,7.815589921,7.401432254,7.853837938,7.691025924
210153_s_at,ME2,0.333641508,0.449739088,-0.082362116,8.488303173,8.359122479,8.247208376,8.326918958,8.296575931,8.224052791
227678_at,XRCC6BP1,0.333620147,0.449739088,0.082693781,9.129969893,9.033880768,9.109115942,9.042212902,9.285801374,9.193033669
231419_at,LOC100505555 /// ZNF846,0.333639021,0.449739088,-0.069854277,6.356512061,6.373548057,6.393740823,6.389534119,6.281737003,6.242966988
210048_at,NAPG,0.3337033,0.449796528,0.072452091,9.12347498,9.092972176,9.147389185,9.106519696,9.280427578,9.194245341
210338_s_at,HSPA8 /// SNORD14C /// SNORD14D,0.333821208,0.449929596,0.065084819,13.25808184,13.24046149,13.20866955,13.25705063,13.30618677,13.33922993
200012_x_at,RPL21 /// RPL21P28 /// SNORA27 /// SNORD102,0.333981179,0.450119339,-0.063553748,14.19367016,14.1741301,14.20061,14.0987802,14.16069432,14.1182745
229055_at,GPR68,0.334006361,0.450127409,0.135963579,6.960296146,7.042482262,7.02324773,7.43745352,6.855301688,7.141161667
206050_s_at,RNH1,0.334246525,0.450425186,0.06751425,9.074751544,9.191842036,9.155022214,9.191580561,9.193896472,9.23868151
207612_at,WNT8B,0.334467446,0.450696997,0.132604906,6.280067746,5.983989948,6.20315497,6.530253321,6.049197936,6.285576125
1562474_at,OTTHUMG00000012342 /// RP11-418J17.1,0.334508712,0.450713759,0.078599343,7.886734477,8.074596059,7.96094626,8.010276105,8.013789822,8.134008898
231834_at,RBM33,0.334518322,0.450713759,0.08640852,6.20863409,6.185920023,6.054166944,6.253252034,6.347223642,6.107470941
221873_at,ZNF143,0.334654875,0.450871841,-0.071379125,8.215345992,8.115710276,8.20073064,8.028373471,8.155559117,8.133716945
202652_at,APBB1,0.334864453,0.451115175,-0.094992412,6.264668494,6.191810555,6.08390042,6.230432589,6.094641493,5.930328151
221848_at,ZGPAT,0.334873959,0.451115175,-0.102075127,7.631213031,8.009682442,7.876791985,7.722656039,7.79036895,7.698437087
1558201_s_at,SLC4A1AP,0.33503061,0.451300279,0.088353141,9.829545419,9.555314119,9.681851586,9.712544705,9.850701753,9.76852409
204090_at,STK19,0.33507428,0.451333181,-0.076648937,8.632763102,8.650904278,8.53108752,8.621678074,8.442919395,8.520210619
223247_at,MED10,0.335201049,0.451478004,-0.071672525,8.997514544,9.06531238,8.895118197,8.898859157,8.904103994,8.939964396
210646_x_at,RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,0.335342174,0.451642145,0.061921181,14.33651934,14.33798648,14.33357927,14.3909758,14.39282051,14.41005233
201623_s_at,DARS,0.335379743,0.451666804,0.079216441,12.09906113,11.88619506,11.90730308,12.06383147,12.05698923,12.0093879
1566903_at,---,0.335605952,0.45191271,0.101744396,7.063559565,7.207380059,7.394962189,7.202482655,7.401566031,7.367086314
209251_x_at,TUBA1C,0.335590911,0.45191271,-0.064170544,14.16469779,14.15842338,14.15087355,14.11249155,14.04551476,14.12347678
219280_at,BRWD1,0.335620146,0.45191271,-0.147440477,6.864740889,6.974014569,6.996130867,6.520159348,7.146138766,6.726266779
226848_at,---,0.335728658,0.452006917,-0.073806326,8.478277873,8.316306,8.333355771,8.253599677,8.318077832,8.334843156
239415_at,MAP9,0.335713052,0.452006917,0.122879748,6.589763729,6.837074506,6.759479051,6.615369336,7.066571499,6.873015695
207442_at,CSF3,0.335762482,0.452026506,0.1092447,6.71155669,6.535147064,6.565156246,6.941643896,6.580151392,6.617798813
235084_x_at,TRIM38,0.335865906,0.452139787,-0.077560937,7.985131146,7.880568484,7.991066948,7.976336123,7.863319453,7.78442819
1565617_at,---,0.336066449,0.452357824,0.075478041,6.232291553,6.104890603,6.080649042,6.275729659,6.14098301,6.227552652
223408_s_at,OTTHUMG00000177963 /// RP13-638C3.4,0.336059287,0.452357824,0.065395629,8.104391922,8.155305724,8.100723833,8.2323306,8.178033562,8.146244203
210761_s_at,GRB7,0.336141377,0.452432712,0.094563845,6.064602279,6.083177125,5.950254518,6.245447854,5.945622845,6.190654759
234465_at,EME1,0.336261359,0.452568229,-0.068538127,8.021261385,8.00729274,8.094931315,7.908063745,8.000709702,8.009097611
201004_at,SSR4,0.336303787,0.452599358,0.064741152,12.41233976,12.46725606,12.46144299,12.55500119,12.49576518,12.48449589
202155_s_at,NUP214,0.336402602,0.452680389,0.066655347,8.123426236,8.224956848,8.150544692,8.271153671,8.213203396,8.214536748
222046_at,SRRT,0.336397069,0.452680389,0.06896792,6.440305629,6.36745326,6.489973409,6.49682583,6.547678562,6.460131667
236836_at,---,0.33642931,0.452690354,0.095266124,6.580858712,6.674919728,6.763070017,6.941424254,6.708645379,6.654577197
