,name,fold,Direction,tstat,pvalue,FDR,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LCC1,LCC9,20130426_AYESHA_CELL_POS_1001,20130426_AYESHA_CELL_POS_1101,20130426_AYESHA_CELL_POS_1201,20130426_AYESHA_CELL_POS_2001,20130426_AYESHA_CELL_POS_2101,20130426_AYESHA_CELL_POS_2201,20130426_AYESHA_CELL_POS_2301,20130426_AYESHA_CELL_POS_2401,20130426_AYESHA_CELL_POS_801,20130426_AYESHA_CELL_POS_901,20130426_AYESHA_CELL_POS_1401,20130426_AYESHA_CELL_POS_1501,20130426_AYESHA_CELL_POS_1601,20130426_AYESHA_CELL_POS_1701,20130426_AYESHA_CELL_POS_1801,20130426_AYESHA_CELL_POS_2601,20130426_AYESHA_CELL_POS_2701,20130426_AYESHA_CELL_POS_2801,20130426_AYESHA_CELL_POS_2901,20130426_AYESHA_CELL_POS_3001,isotopes,adduct,pcgroup
1976,M468T25,1.143267268,DOWN,-0.614594525,0.546526286,0.751077065,467.9539273,467.946917,467.9627421,25.41599929,24.47300076,27.19199993,9,4,5,794.646194,374.2290443,503.9393792,761.5410855,702.8548576,290.0686076,1191.880736,930.2092765,222.2020516,752.6995877,287.6118856,769.236086,303.0827827,917.1598054,840.3615778,800.1178023,889.071959,240.4509816,350.7999046,308.7962804,,[M+Na+CF3COOH]+ 310.977,54
3766,M738T481_2,1.079502559,UP,0.614051227,0.546962001,0.751446268,738.4263696,738.4207567,738.4355984,481.2924957,480.8180237,482.0820236,18,9,9,3445.85473,3595.203254,3050.239166,2489.192546,3138.76121,3798.160031,3365.845669,5642.362911,2189.981222,3273.031918,4633.415136,1756.630873,4901.105257,4207.864392,3730.904571,3079.961158,3048.371223,3831.827287,4874.795453,2625.940572,[702][M]+,[M+H]+ 737.419 [M+H-CH3]+ 752.457,16
768,M275T518,1.205522746,DOWN,-0.616873117,0.547617462,0.751932522,275.27366,275.2719111,275.2770468,518.1370082,517.6490021,518.5979898,8,5,3,2361.70701,4143.382388,1169.245022,697.4251945,611.0333843,1765.091855,3917.234239,977.8570916,862.2430713,682.1456801,794.5039231,1634.596081,1065.923465,2329.997153,1403.85657,788.565486,767.4561816,1462.822505,2825.979082,1183.487975,,[M+H-H20]+ 292.278,78
730,M267T528,1.029418623,DOWN,-0.613016031,0.547650276,0.751932522,267.268899,267.2685115,267.2692883,527.854012,519.8439789,527.8769875,21,10,10,175219.1717,168805.7791,177445.0668,121657.6622,162694.3181,166471.6905,169652.9248,175362.5591,172948.2686,168862.5891,160828.129,174306.8829,149378.1506,154058.9069,199311.1092,151312.9729,180583.2931,138333.4366,147486.344,156106.6375,[85][M]+,,15
3098,M656T521,1.070101601,DOWN,-0.612814733,0.548172491,0.752276863,656.3365034,656.3316411,656.3407959,521.103487,520.7859993,521.4139938,10,6,4,2326.957776,1783.845012,3041.420247,1845.707389,1763.59331,2596.57283,1430.594631,2643.750627,1396.332288,1829.020746,2004.427538,1177.858107,2611.687506,1601.579521,2192.210544,1811.984009,1876.359368,2509.174709,1799.966979,1719.269009,[539][M+2]+,,122
667,M255T174,1.093607609,DOWN,-0.611619536,0.548453705,0.752276863,255.0847265,255.0830806,255.0877731,174.4400024,173.6700052,175.2049929,15,6,9,4240.821839,1923.119468,5027.909789,4465.961496,5582.049446,2122.853304,2890.280677,3745.72331,4124.503858,5134.359608,4163.147379,2966.748876,4906.102012,3843.838149,3860.773422,1712.637358,3240.090655,5267.89831,1717.384995,4218.699306,,,936
3882,M756T188_1,1.241808683,DOWN,-0.611390914,0.548598277,0.752276863,755.7425354,755.7374919,755.7521436,187.8040021,187.4920034,188.4069993,16,8,8,11062.44347,1148.633363,2608.352733,4309.003956,3761.021202,10824.8523,1471.303006,3936.787743,4024.337894,4413.943387,1770.650219,3752.956831,9204.966044,432.6936625,4246.617854,724.0131908,4383.658594,9523.335571,401.3001902,3859.329902,,,179
1440,M383T585,1.111971553,UP,0.611335835,0.548623468,0.752276863,383.3318459,383.3299817,383.3335868,584.9799728,583.843981,585.5189769,11,5,6,6689.300258,2296.776855,3854.431004,3374.961534,4180.37839,6892.465395,1904.221527,3165.948486,3742.218455,4273.492412,4144.593964,5170.568446,7380.357574,2077.860799,4625.057315,3789.348019,4568.919987,6843.410206,2580.544044,3714.295186,,[M+H]+ 382.329,11
2580,M572T24,1.080601316,UP,0.613817336,0.548850883,0.752276863,571.8873323,571.8777343,571.8930446,24.15899992,23.84500086,25.25200024,7,2,5,1253.342445,1046.288371,1507.404044,1418.160952,964.5700908,1047.0417,1048.662324,749.8002177,1257.825302,1473.593815,965.6352569,1677.765268,909.8639848,794.2573811,932.3105056,1424.254618,1807.420493,1278.109669,969.3082498,1956.174471,,,39
1174,M340T470,1.105762481,UP,0.610975747,0.54890455,0.752276863,340.3924014,340.3862739,340.4018398,470.1234913,466.9640064,472.7899933,8,3,5,909.8599064,790.34005,803.2903103,273.6054796,795.1676426,746.2802005,743.5091654,972.4591265,374.5558074,336.6782975,634.469483,913.4440863,1111.964966,1159.591721,567.0911021,929.037947,731.6649766,411.1799298,599.8610254,400.8875846,,,586
2965,M638T597,1.078651844,DOWN,-0.615012558,0.549097429,0.752311982,637.5587219,637.5536472,637.5629269,597.2689819,596.9290187,597.5790024,19,9,10,10975.41514,10776.31677,9579.131612,12270.45092,10492.84122,8424.10038,10937.543,7546.90485,12444.97257,8242.100295,11096.96398,6039.802528,8690.16691,14295.28576,6361.777719,13080.80461,5932.52273,10078.06856,13326.7561,5372.734418,[509][M+1]+,,7
1658,M419T429,1.060370425,UP,0.611300612,0.549365825,0.752450512,419.2773777,419.2742163,419.2793109,429.0309892,427.7559959,431.4809892,19,10,9,5427.460867,6808.306953,6010.221253,4347.964197,3305.753947,5766.584847,6187.290033,5043.300313,5687.515141,5823.197039,8245.553822,4788.368055,5124.955425,5211.632624,4135.610103,8160.338877,6080.016057,5435.202179,5435.674296,5074.852747,,[M+Na]+ 396.288,752
2972,M638T541,1.051886069,DOWN,-0.609588666,0.549765709,0.752768999,638.3370572,638.3358564,638.3379646,540.9309769,540.3990109,541.2420273,20,10,10,390829.9952,246034.6679,302139.8057,232378.75,308275.4206,347248.8926,224575.8309,272531.7741,259679.0365,326326.4892,309712.819,282346.6255,320981.0865,186819.4847,329239.0721,302964.3105,271081.3654,274317.5702,184555.3177,304461.293,[513][M]+,[M+H+NH3]+ 620.304,23
146,M135T334,1.071772701,UP,0.612937051,0.550156135,0.753074344,135.0812812,135.0809049,135.0814082,333.9954969,333.6769921,334.2999962,20,10,10,224541.5234,291193.3512,261367.2317,173105.8587,195036.1632,190076.8003,200125.137,207655.8006,260161.1115,215632.1137,325972.0503,186251.468,372088.7911,209129.8165,295484.9175,179320.0289,159126.4278,270600.4927,201124.563,179052.6298,[13][M]+,[M+H-C6H10O4]+ 280.136,9
285,M165T528,1.059929367,DOWN,-0.6086544,0.550771101,0.75368677,165.1643459,165.1632286,165.1657777,527.8730106,527.2469902,528.8129997,10,6,4,3891.684204,2663.075378,3776.472242,3227.089215,2447.163872,2224.254504,2780.112256,3593.550749,3284.052122,3204.667181,1825.934084,3833.484378,3318.989786,1968.61514,2409.490598,3204.484145,3909.616569,2602.584117,3251.690108,3009.256069,,[M+H]+ 164.157,15
902,M301T510,1.100507497,UP,0.607970137,0.550962099,0.753718833,301.2121686,301.211712,301.2126988,510.3494914,510.243988,510.6029921,20,10,10,55389.21416,25297.49584,26627.12898,24044.48323,24707.82646,54912.60757,24855.99544,27179.66228,26281.38425,26101.12517,27607.54821,30406.16246,52506.69719,26789.00845,31736.72038,25230.18952,33481.70955,55863.90138,27801.04745,35673.69411,[114][M]+,[M+H-HCOOH]+ 346.21,65
798,M281T384,1.283558445,DOWN,-0.60790464,0.551170478,0.753774645,281.2955951,281.2911386,281.3003133,383.8819885,381.6900117,386.9149926,10,6,4,379.2146919,661.1903254,683.1557598,2990.992388,3885.271463,472.3941894,477.3216,724.5553974,3392.458555,4025.138908,698.6539899,563.5864063,4073.303212,701.4081205,1201.557011,668.9865135,493.5958558,3428.499181,842.1358807,1111.591094,,,233
3813,M747T599,1.026306978,DOWN,-0.60703063,0.551484378,0.753842969,746.5694094,746.5680804,746.5708437,599.1284989,598.8369942,599.4680214,20,10,10,1838438.98,1474701.23,1727879.928,1726682.863,1492065.466,1784057.064,1430319.994,1699794.099,1752140.708,1532330.756,1823666.034,1620295.189,1699166.074,1354907.009,1656590.64,1774823.664,1578592.184,1656009.437,1318880.063,1553607.939,[713][M]+,[M+H]+ 745.564,7
91,M125T25_2,1.077181935,UP,0.608264843,0.551555627,0.753842969,125.0010535,124.99993,125.0012703,24.78699982,23.95899992,25.00200024,11,6,5,4091.717429,2862.568176,5536.281203,2442.055841,4123.429286,3048.887216,4037.624305,4330.521167,4180.83732,4187.932068,5197.612793,5939.379228,2182.331177,4063.578833,4381.957981,4676.077677,5785.570878,2528.461586,3908.14618,3176.62712,,,54
2578,M571T352,1.149411273,UP,0.607003712,0.552010617,0.75410536,571.2887651,571.2820865,571.2967033,351.6310004,349.3049984,352.4020119,12,6,6,2078.693103,480.7292548,925.9958435,694.646368,1108.23122,2192.152247,382.8937161,604.4060065,637.1676922,1117.677386,1241.125274,1021.177285,1898.139855,636.1453898,1278.159634,655.0119056,1008.135838,1539.025008,617.9253067,1855.117953,,,248
1853,M450T29,1.155282925,UP,0.60907029,0.552082915,0.75410536,450.0306115,450.017215,450.0377016,28.94599924,27.61600077,31.55900002,12,5,7,1464.886251,3014.356435,2672.569355,633.3870014,3305.736143,2393.751299,1574.433121,2135.837,3528.07125,3368.382406,1583.987042,2037.42022,1646.11883,1467.373406,5274.773607,1832.695294,5282.595368,1452.65602,2186.53249,5068.24263,[283][M]+,[M+H]+ 449.024,49
1452,M385T515,1.156263612,UP,0.605648641,0.552312786,0.754190319,385.3314099,385.3283655,385.3348712,515.2794961,514.9630165,515.6390083,18,8,10,13664.53732,4258.485695,4936.263665,6528.029755,4035.246445,14736.57224,3837.753112,4995.853897,5906.099878,5354.75983,3909.740109,6651.294606,12844.38699,5202.614952,12676.88706,3376.186378,5266.350912,11085.36782,5442.883865,12463.44352,[214][M]+,[M+H-H20]+ 402.335,66
3345,M684T422,1.110155793,DOWN,-0.604872807,0.553465218,0.755534613,684.4257721,684.4188681,684.4381298,422.2820091,421.1990105,426.8249914,11,5,6,2424.843564,2531.112322,2608.685781,1844.79402,1724.475706,1028.770934,1213.838985,1388.678787,1473.628391,2037.262219,958.6169666,725.8459958,1021.588857,1644.595349,2568.878385,2372.899851,972.9917835,1183.251138,2533.470215,2480.497451,,,799
2638,M583T470,1.343914036,UP,0.603712254,0.553810498,0.755776583,583.3246215,583.3236676,583.3261933,470.3575002,466.3330078,477.9969978,20,10,10,283186.33,26609.57783,57650.27714,30374.89596,56343.64181,288560.8092,26379.77702,46166.9032,30718.02463,55190.17642,33831.2677,87007.78848,377516.517,24423.49402,137856.998,26817.37104,74853.88711,307291.2189,20350.48468,121159.979,[442][M]+,,584
3504,M705T583_1,1.102281093,UP,0.602048656,0.554659862,0.756706114,704.5224632,704.5215413,704.5235761,583.013009,582.7679715,583.0990219,20,10,10,6082217.232,2382970.772,7014847.421,4416497.648,7811424.08,5809163.174,2266662.863,6610477.682,4658835.922,8095743.581,5773124.845,8112220.76,6622926.869,2549039.517,8224547.306,5409646.394,7775872.417,6144934.9,2440093.131,7737117.884,[635][M]+,[M+H]+ 703.516,3
3313,M681T478,1.161992116,UP,0.599731087,0.556508034,0.758912362,681.4254789,681.4157059,681.4393032,477.6789951,476.8749905,478.028987,17,7,10,6527.319202,2027.159589,1835.266787,2225.57267,2730.006128,7261.240854,1939.69838,2109.346374,1292.094604,3022.374557,2286.947911,2667.748922,5603.51104,1761.045246,4349.722915,3284.597352,4795.101614,6324.500223,1328.152367,3585.660206,[588][M+2]+,,82
3044,M649T441,1.092483644,DOWN,-0.599192564,0.556614469,0.758912362,649.4734653,649.4618352,649.4764234,441.4239894,439.9220045,442.110014,8,3,5,1529.659387,1570.091814,494.2333926,1399.044496,724.3189084,1291.013995,1449.794213,1411.833521,1010.427294,1222.681988,1608.462532,1310.770754,537.2002156,1569.943389,1043.952118,638.11094,784.3434659,1223.535345,802.6532575,1559.545338,,,711
66,M117T631,1.066844197,DOWN,-0.602442318,0.556820363,0.758963027,117.1474151,117.1473096,117.1476191,631.3295143,624.9500084,634.552002,10,6,4,2478851.398,2720452.993,2555983.064,2581945.988,2626219.907,1834845.59,2790891.641,2677356.759,1700063.885,2452642.605,2602692.778,2452000.952,2447839.228,2773055.507,2249315.226,2593373.794,339814.1951,2509381.176,2758824.414,2162943.641,[5][M+1]+,,22
4244,M801T427,1.052126149,DOWN,-0.598190345,0.557256441,0.759327317,801.371224,801.3613789,801.3739579,426.6679995,424.6560131,429.5429981,11,6,5,1738.140987,1522.101806,1768.217894,1542.790792,928.4184171,1823.366765,1580.141191,1500.653088,1270.129586,2021.132516,1453.160599,1842.918096,852.2547823,1539.696457,1628.396341,1566.426815,1257.531867,1541.15513,1502.795509,1733.165553,[824][M]2+,,92
267,M163T30,1.131292216,UP,0.599489593,0.557631954,0.759608882,162.9989908,162.9965066,163.0009383,30.17699994,29.1869992,30.78099992,14,7,7,2080.701318,2945.224728,2876.996252,3435.6904,3503.046717,907.743591,987.5461108,3349.489615,3022.408469,3363.051919,4479.141863,1760.321942,1276.640712,1460.642655,4312.322483,5013.887536,1120.737809,2300.045244,3819.550839,4404.162328,,[M+H-H20]+ 180.016,194
3907,M759T589_7,1.096197117,UP,0.597183507,0.55783618,0.75965702,759.1299965,759.1184448,759.137673,588.8649802,588.262021,590.807991,13,8,5,1874.648899,1531.295779,2605.119909,3350.868913,1265.052411,2747.615378,1458.383967,2061.03395,3728.933091,3302.432045,3428.093458,2059.24703,2170.672489,3206.957799,3826.626875,2326.437768,3549.167525,1408.325108,2637.92737,1613.481914,,,2
121,M131T156,1.075740987,DOWN,-0.597866521,0.558005839,0.75965807,131.0716143,131.0708545,131.0724036,155.743001,154.9490051,156.4969969,6,1,5,1268.011559,2117.011856,1438.049075,2437.169689,2903.43441,1192.50691,2377.961717,1971.43051,2503.10806,2887.664535,2415.090078,2332.756242,1383.901513,1914.721841,1697.625988,1398.744116,2446.60595,2037.829411,1418.598079,2565.119179,,,254
480,M211T468,1.286602121,UP,0.59618697,0.558651093,0.76013987,211.2064931,211.2054929,211.2076402,468.0740043,467.7630043,468.3980083,10,4,6,9753.098371,1832.559396,2411.801668,1607.794669,2607.36955,9789.636915,1397.000258,1169.519211,1302.743189,2358.393706,1870.375418,3910.398999,12146.21196,1425.262829,4056.039966,2232.175628,2591.853043,11153.00237,1103.689611,3551.273909,,[M+Na]+ 188.216 [M+H]+ 210.201 [M+H-H20]+ 228.211,141
3080,M654T427,1.226470557,DOWN,-0.59603446,0.558697735,0.76013987,654.3036333,654.2984607,654.3114389,426.9945002,426.6810036,427.3269954,8,6,2,1554.495059,900.9106189,1425.315305,136.741689,297.5986949,1020.604225,648.6984176,1986.78708,284.7503429,328.5152592,257.7089625,242.5824453,567.4891417,1051.253944,1650.155036,350.688201,260.4705762,448.9596695,516.7468408,1653.229954,[535][M+1]+,,92
1316,M364T30,1.267788377,DOWN,-0.600108858,0.559066151,0.760214222,364.1180425,364.1125193,364.12405,29.91600046,28.22400067,30.78099992,11,6,5,1404.470937,3161.028484,558.7013325,362.2503572,260.346392,332.5328144,3055.920961,3602.444768,353.5112393,446.7005565,613.0634774,1947.142837,1280.34785,588.2945737,1659.918888,1885.44279,320.2703676,1333.002943,673.2150352,377.6668788,,,1069
3257,M676T582,1.093925885,UP,0.596681081,0.559090406,0.760214222,675.5435383,675.5424924,675.5444114,581.6439886,580.8979797,582.7190219,20,10,10,645242.0735,279204.3173,558823.3084,416759.1426,600416.3349,579524.4861,260681.8558,524135.3442,438179.2825,627691.5227,446483.2235,696408.2146,625440.8233,235195.9103,818844.0886,413083.8812,655160.5266,560368.8427,228838.9836,713949.5598,[577][M]+,,29
4073,M779T541,1.083950182,DOWN,-0.594059785,0.5598742,0.760945452,779.2614364,779.2527537,779.2761066,540.6170082,540.306015,541.6700218,11,6,5,664.1415149,393.6577352,672.4772896,724.1712048,954.879484,1266.693744,837.4029752,913.5067954,927.9981065,1039.446317,1282.325933,663.101159,955.7634548,886.7787433,744.744771,843.1994498,784.4488683,462.7760181,715.3246669,405.7813743,,[M+K+NH3]+ 723.256,23
54,M116T29,1.11349577,UP,0.595960444,0.559966528,0.760945452,116.0165685,116.0150372,116.0353484,28.87300014,26.74300045,30.11000131,7,2,5,1705.696245,2149.342552,1967.988862,2134.793353,326.2690247,1808.495162,2173.585122,2630.98361,2190.983811,1836.972716,2040.691029,1789.779979,2427.453481,1298.052277,3269.236393,716.1605115,3655.589702,2378.250006,2607.202538,890.6145333,,,49
4396,M827T482,1.075710622,UP,0.596961912,0.561768812,0.762989085,827.2040779,827.1961497,827.2132823,481.7589923,480.8239746,483.3109746,6,5,1,494.8851881,348.2944721,563.4212516,436.6758526,228.9042548,272.6598932,204.1290024,331.1284141,564.9224538,246.033929,428.7532195,282.2671991,403.4239767,480.2065827,413.6126177,357.4351337,383.7136637,403.1237511,454.0418684,363.9287463,,,399
227,M153T172,1.090067381,DOWN,-0.593813226,0.56180966,0.762989085,153.0551256,153.052791,153.0575756,171.8910005,171.259993,172.1670005,9,4,5,555.5290568,2835.230398,2985.466177,3273.997607,2469.250918,1223.317771,2840.127479,3013.5686,3294.406025,3862.414186,1534.515746,2375.598097,2656.496113,3002.896705,3155.248349,1870.285841,2064.478515,1738.240462,2847.915167,2930.177504,,[M+H]+ 152.048,210
2671,M590T592,1.076625775,DOWN,-0.59335905,0.562164388,0.763239949,589.5201518,589.5125544,589.5227442,592.3840141,591.7149896,593.6389732,11,8,3,1920.401326,3175.454668,2520.315893,3126.282024,2327.099988,2364.275879,2362.423639,2922.398511,2020.71059,1941.668634,2634.594287,1096.624386,2672.870274,2502.431172,1989.134291,3037.108863,1640.242739,2182.842953,3795.878319,1372.701718,,[M+H-C3H2O3]+ 674.515,8
47,M111T436,1.068893942,UP,0.596255631,0.562476231,0.763239949,111.118072,111.1177458,111.1182492,436.1244965,435.3380013,437.7439931,6,0,6,3214.745805,2701.918694,3088.191736,2676.247736,2995.639343,3432.622683,2434.959517,2356.546285,2496.380257,3184.767419,3123.220656,3714.32154,4088.031467,1893.986849,3602.243955,1712.214129,4334.55016,2686.396751,1810.357071,3585.824897,,,470
2432,M548T553,1.068091904,DOWN,-0.589402305,0.562920929,0.763239949,548.3859814,548.383112,548.391273,552.7300072,552.4139786,553.0470085,17,9,8,4249.823569,4184.322193,5389.203129,6525.249192,7001.245034,5321.761627,3374.327025,6021.954485,6428.105941,7706.908143,7533.395612,5318.198166,6260.045365,4310.364004,6653.259416,5057.849314,3440.793964,5726.586582,3374.202086,4945.215938,[401][M]+,[M+H]+ 547.379,306
1673,M422T510,1.114720252,DOWN,-0.592150334,0.562979918,0.763239949,422.182897,422.1802044,422.1929112,510.3324955,509.6209717,511.5050125,14,7,7,2716.659851,1546.527367,728.26887,782.7382285,704.2151029,1240.710502,1478.900923,1233.134245,2059.829943,979.1102885,604.2504878,1363.148666,1382.796381,1117.298161,1875.247513,769.054991,1135.869007,1025.437831,1272.10261,1538.629106,,,611
3646,M724T546,1.164302893,UP,0.589299518,0.562986019,0.763239949,723.5369313,723.5320053,723.5420928,545.6425095,545.3139972,547.2549869,10,6,4,4526.887695,1834.036615,3139.325003,1508.829185,7728.280842,2539.473219,1394.913099,4138.075192,1557.699523,5652.517305,3067.452714,6177.719611,5501.133187,969.286585,6203.506359,1458.726534,5094.856307,4388.146495,1070.498849,5678.301647,[671][M+1]+,,64
4246,M802T547,1.195884077,UP,0.589699084,0.563012483,0.763239949,801.5831778,801.5684105,801.5881874,546.9250053,545.3139972,548.0140114,14,9,5,15254.31008,1288.51177,7653.105342,4281.675377,7874.198912,15094.08794,1501.321296,8937.359554,3872.659826,8510.408265,5932.498832,10441.62411,21160.51766,1963.53844,8391.539564,4994.284618,8057.026235,16824.96063,2588.747317,8460.748744,[822][M+1]+,,116
1916,M458T454,1.05390199,DOWN,-0.588666738,0.563709969,0.76395524,458.4212988,458.4195066,458.4228132,454.0639973,452.3410034,455.7899952,18,10,8,10475.16544,11083.06461,18233.57069,12415.46228,9515.603116,15895.1449,10122.44687,13768.28749,13924.10424,13468.01313,14321.12823,14189.41929,8179.469514,10808.35127,13286.25474,13975.47959,12510.81294,8864.840182,13822.11834,12350.33285,[295][M]+,,912
165,M141T523,1.063298031,UP,0.587901106,0.564126921,0.764290027,141.1144429,141.114065,141.1145842,523.3039856,515.9449797,523.6369815,27,10,10,450533.3879,275710.6729,251079.0489,253796.2917,262515.6886,245951.5041,274181.2282,249525.4079,271344.7797,259387.3707,266901.7114,249807.5538,431789.8675,295345.5514,253005.7361,269294.3288,245002.5529,434235.6968,264920.7874,260577.8993,,,647
2486,M556T334,1.076537183,UP,0.587246458,0.564532621,0.764609374,556.3221809,556.3188409,556.3254976,334.3149948,333.3629948,335.8880084,16,9,7,12331.77712,14629.14463,12055.36666,9355.190411,5878.536999,8693.095339,6575.16535,9709.562726,9651.218943,9772.718182,10558.39607,7314.258776,15112.21222,11146.26237,13742.85281,8986.903866,6255.631159,14979.28274,9122.00722,8984.498154,[412][M+1]+,,9
2206,M512T25_1,1.114090131,UP,0.589997782,0.564796558,0.764726072,511.9262487,511.9164903,511.9380241,24.78749961,22.90200055,25.23599929,8,3,5,405.8317696,716.4227956,900.2923189,787.2237396,758.8149936,731.1710633,685.0374771,589.3083669,298.204646,874.4160803,400.2845234,1375.385975,816.5217316,685.7763438,1269.410925,810.0716711,627.356683,491.4903009,194.4489314,845.7107078,,[M+Na+K-H]+ 450.989 [M+Na+K-H]+ 450.989,54
2476,M554T501,1.080949972,UP,0.587577891,0.565100009,0.764726072,554.1741756,554.170008,554.1806651,500.9455122,500.333004,501.3079999,12,7,5,2276.037149,1069.638647,1719.895645,1028.688425,1085.818872,2387.512063,791.8369816,1378.567559,1443.481166,1519.501815,1098.616439,1306.216507,1612.009298,1823.00472,2271.21548,1750.567058,1676.494873,1119.50472,1799.584511,1433.808495,,[M+H+NH3]+ 536.146,109
1796,M441T464,1.086683878,DOWN,-0.587521127,0.565226913,0.764726072,441.2049364,441.2016703,441.2084431,463.5050011,462.5479874,463.8260078,15,8,7,5073.789118,4008.88703,2985.209882,2754.951312,1692.269852,2246.081946,3189.581194,1743.107857,3552.50281,4533.028135,3392.180416,3861.165575,3086.422116,3440.278149,3676.641501,3179.649386,2093.144139,1479.663854,2431.684533,2603.562167,,,134
1827,M446T43,1.154362608,DOWN,-0.590688418,0.565298842,0.764726072,446.1195152,446.1151973,446.1335509,43.14400086,42.64000002,44.25200064,8,5,3,413.6339591,527.7258295,534.032069,1991.169556,1423.98427,501.0520583,544.3303625,462.0955793,1764.442753,960.6180214,1136.201065,968.757229,437.1915903,690.5187142,1117.790992,1067.487829,663.8878388,435.1013548,635.9568935,750.2422938,,,486
386,M187T43,1.044687681,DOWN,-0.586387939,0.565666931,0.764993943,187.0584156,187.0582274,187.0587716,43.04099908,42.72400086,43.78499865,20,10,10,60984.78685,67405.20687,64009.06967,78568.94751,71013.038,56134.8463,59512.38196,59894.94905,83613.91363,73239.81078,86409.49713,62065.19277,51322.93761,61838.24117,63298.04641,87338.66408,59827.08535,49722.99425,61035.67821,62671.38715,,[M+K+NH3]+ 131.061,31
1592,M409T534,1.054961455,DOWN,-0.587175572,0.565867106,0.765034639,409.3299377,409.3279735,409.3312022,534.4055009,533.7579996,534.7869873,18,10,8,10607.68346,6762.299893,7376.473442,4959.63557,7517.20694,11394.48696,6749.238428,7775.243835,8333.811802,7207.76314,7628.964745,6875.653484,9747.324233,6738.717696,8773.996843,7741.532993,5685.685304,6863.395947,6787.162524,7742.133402,[239][M+1]+,,97
344,M178T140,1.029023563,DOWN,-0.584677068,0.566246787,0.765197462,178.1247136,178.1240221,178.1253458,140.2140001,139.4889933,140.9290041,18,8,10,12026.74883,13493.39246,10865.36869,11208.23095,9610.074195,10365.30271,10186.95824,10967.38041,11454.40365,11822.89456,12704.08431,8514.335408,10818.61054,11267.86592,12553.78031,11578.12606,11112.10581,9494.580439,10972.47515,9825.814515,[36][M+2]+,,19
2079,M488T151,1.138362779,UP,0.590811851,0.566365627,0.765197462,488.3191576,488.3111557,488.3270248,151.1210038,150.5299963,152.8049956,13,7,6,564.3570169,450.7598081,537.9701851,597.4781603,756.1087986,658.7957253,528.5841746,713.668682,463.3704705,954.1386979,374.4059781,510.3344904,696.5699388,349.5068807,1073.658506,482.8048624,950.5894864,698.3265254,255.6352059,1694.740205,,,80
1433,M382T514,1.125517195,DOWN,-0.58396962,0.566497899,0.765197462,382.2065188,382.2021784,382.2084363,514.4910049,514.0149879,515.3169852,12,4,8,6243.123705,2458.44762,3540.632674,2783.747134,3532.76937,5173.554681,1974.764418,1491.494642,3657.98756,3194.973297,3925.679235,3500.718119,6099.952359,2249.086433,3425.371747,2002.519574,1784.45242,4058.011914,972.3906555,2235.904519,,[M+2K-H]+ 305.274,86
2729,M601T414,1.069642523,DOWN,-0.583733502,0.567117471,0.765804379,601.4737963,601.4690205,601.4805278,414.4600019,413.3110142,418.5369896,13,5,8,1660.014069,1182.856668,2031.352505,1340.941771,1586.176103,1809.744567,2317.078678,2012.709172,1745.492825,1272.601506,1180.44731,1139.448608,1380.406433,1505.193648,1014.084571,2337.410166,1638.919349,1379.823738,1963.7173,2315.348486,[456][M+1]+,,926
1952,M463T536,1.115578417,DOWN,-0.582814123,0.567317241,0.765844223,463.4014179,463.3920822,463.4093099,535.9814954,535.4160118,537.1639824,10,4,6,3521.443356,1676.026043,1332.306983,2941.24662,3337.256541,3231.578302,1487.979998,2777.027975,1267.549216,3445.190354,1032.395127,3954.889936,1203.109394,1382.88202,2915.146537,1808.952066,3807.831296,2612.692329,1965.065188,1742.716818,,,683
4173,M793T600,1.03982604,DOWN,-0.588147433,0.567885913,0.766381889,792.5666606,792.5652178,792.5673841,599.8059887,599.3969914,600.0960159,20,10,10,134022.0136,131335.4896,153352.3484,134488.0174,152580.8329,131704.5119,127689.9723,145850.1161,144290.5572,152907.6826,127448.2691,168890.3733,116869.4733,104126.5986,163069.9445,129678.3046,166599.2016,114739.8795,100432.9989,162430.6626,[800][M+2]+,,7
1347,M369T25,1.131489996,DOWN,-0.582578294,0.568208933,0.766587817,369.0091017,369.00424,369.0133637,25.14200024,24.06899992,26.43899961,13,6,7,2205.623882,1404.437884,6721.268202,3182.144971,3381.399322,1150.342999,5262.435143,6909.732345,4886.000044,5274.605781,2244.008795,2167.564985,3308.995868,4750.20895,2323.588426,6121.88109,3507.890248,1794.174601,4360.438743,5106.928856,,,54
2886,M628T607,1.043603252,DOWN,-0.58228771,0.569036742,0.767474442,627.5824949,627.5778624,627.5844257,606.5930014,605.7509995,607.2430014,20,10,10,16216.07029,15496.5814,18009.09609,10644.47439,10072.7949,10535.20527,14390.09866,14584.37787,12853.60272,13716.85921,13836.28956,16222.4088,13037.80945,11587.72615,13455.96344,11609.68622,13623.78054,10682.89721,14513.98167,12244.64987,[491][M+2]+,,12
405,M191T22,1.14080782,UP,0.58180945,0.5695278,0.767528787,191.0774326,191.0763561,191.0780532,21.64499938,20.82500015,22.5879997,16,8,8,11249.2102,4191.137402,6559.714137,3752.342914,5924.758602,9251.481951,4190.894518,6094.152116,4322.402178,6198.887468,3934.194849,7506.671744,14083.19021,3671.483555,7875.049408,4559.57475,5768.43537,14377.60424,4797.887987,3853.657545,,,58
